id	definition	parents
ORPHA:165955	A rare cutaneous myiasis characterized by infestation of open wounds by dipterous fly larvae. Mucous membranes and body cavity openings can also be affected. The condition may be accompanied by fever, pain, and secondary infections and can lead to massive tissue destruction and even death. Predisposing factors for larval infestation are poor hygiene, advanced or very young age, alcoholism, diabetes, and vascular occlusive disease, among others.	
ORPHA:501	A rare, inherited, severe form of progressive myoclonus epilepsy characterized by drug-resistant epilepsy, myoclonus, and psychomotor deterioration affecting previously healthy children or adolescents.	
ORPHA:870	A total autosomal trisomy that is caused by the presence of a third (partial or total) copy of chromosome 21 and that is characterized by variable intellectual disability, muscular hypotonia, and joint laxity, often associated with a characteristic facial dysmorphism and various anomalies such as cardiac, gastrointestinal, neurosensorial or endocrine defects.	
ORPHA:165958	Cavitary myiasis is a rare parasitic disease characterized by the infestation of natural body cavities (e.g. aural, nasal, oral, urogenital myiasis) and internal organs (e.g. cerebral myiasis, ophthalmomyiasis, intestinal and tracheopulmonary myiasis) with dipteran larvae. Clinical presentation is variable depending on the affected site(s) and degree of infestation and include foreign-body sensation (with or without movement sensation), hemorrhage, pain, edema, sensory loss, malodor, and pruritus, among others. Neurological features (e.g. motor deficits, seizures, reduced mental status, extrapyramidal signs) have been reported in cerebral myiasis.	
ORPHA:512	A rare lysosomal disease characterized by accumulation of sulfatides in the central and peripheral nervous system due to deficiency of the enzyme arylsulfatase A, leading to demyelination. Three clinical subtypes can be distinguished based on the age of onset: late infantile, juvenile, and adult. Lead symptoms are deterioration in motor or cognitive function or behavioral problems, depending on the subtype, all eventually culminating in a decerebrated state and death after a highly variable disease course and duration. Mode of inheritance is autosomal recessive.	
ORPHA:166016	Multiple epiphyseal dysplasia, Lowry type is a rare primary bone dysplasia characterized by small, flat epiphyses (esp. the capital femoral epiphyses), rhizomelic shortening of limbs, cleft of secondary palate, micrognathia, mild joint contractures and facial dysmorphism (incl. mildly upward-slanting palpebral fissures, hypertelorism, broad nasal tip). Additionally reported features include scoliosis, genu valgum, mild pectus excavatum, platyspondyly, dislocated radial heads, brachydactyly, hypoplastic fibulae and talipes equinovarus.	
ORPHA:567	A rare chromosomal anomaly which causes a congenital malformation disorder that is typically characterized by cardiac defects, palatal anomalies, facial dysmorphism, developmental delay and immune deficiency.	
ORPHA:232	A severe form of sickle cell disease (SCD) characterized by homozygosity for the sickle hemoglobin (HbS) gene and which acutely manifests with severe anemia, susceptibility to severe bacterial infections, and ischemic vasoocclusive accidents (VOA). It is a red cell disease of genetic origin which manifests with hemolytic disease and loss of red cell deformability leading to other occlusive events.	
ORPHA:166002	Multiple epiphyseal dysplasia due to collagen 9 anomaly is a rare primary bone dysplasia disorder characterized by normal or mild short stature, early-onset pain and/or stiffness of the joints (mainly affecting knees but also elbows, wrists, ankles and fingers, with relative sparing of the hips) and early degenerative joint disease. Other skeletal anomalies (incl. varus or valgus deformities, osteochondritis dissecans, abnormal carpal shape, free articular bodies) and mild myopathy have also been reported.	
ORPHA:534	A rare multisystem disorder characterized by congenital cataracts, glaucoma, intellectual disabilities, seizures, postnatal growth retardation and renal tubular dysfunction with chronic renal failure.	
ORPHA:165988	Diazoxide-resistant diffuse hyperinsulism (DRDH) is a form of Diazoxide resistant hyperinsulinism characterized by recurrent episodes of profound hypoglycemia caused by an excessive/ uncontrolled insulin secretion (inappropriate for the level of glycemia) due to diffuse involvement of pancreas that is unresponsive to medical treatment with diazoxide, often necessitating near total/total pancreatectomy.	
ORPHA:790	A rare eye tumor disease representing the most common intraocular malignancy in children. It is a life threatening neoplasia but is potentially curable and it can be hereditary or non hereditary, unilateral or bilateral.	
ORPHA:165991	A rare form of congenital diazoxide-sensitive diffuse hyperinsulinism characterized by episodes of hypoglycemia induced by exercise due to an inappropriate lactate and pyruvate sensitivity in pancreatic beta-cells. Presentation is of recurring episodes of hypoglycemia associated with elevated insulin levels, within 30 minutes of a short period of anaerobic exercise. The degree of hypoglycemia associated with exercise is variable and is only partially responsive to diazoxide.	
ORPHA:652	A rare inherited cancer syndrome, characterized by the development of multiple neuroendocrine tumors of the parathyroids, gastro-entero-pancreatic tract, and anterior pituitary gland, and less commonly the adrenal cortical gland, thymus and bronchi, with other non-endocrine tumors in some patients.	
ORPHA:908	A rare genetic disease associated with mild to severe intellectual deficit that may be associated with behavioral disorders and characteristic physical features including a high forehead, prominent and large ears, hyperextensible finger joints, flat feet with pronation and, in adolescent and adult males, macroorchidism.	
ORPHA:3099	Rheumatic fever (RF) is a multisystem inflammatory disease occurring as a post-infectious, nonsuppurative sequela of untreated streptococcus pyogenes (Group A streptococcus [GAS]) pharyngitis, and mainly occurs in individuals aged 5 to 15 years. The most common presenting signs are fever, migratory polyarthritis and carditis.	
ORPHA:739	A rare genetic, neurodevelopmental syndrome characterized by hypothalamic-pituitary dysfunction with severe hypotonia and feeding deficits during the neonatal period followed by an excessive weight gain period with hyperphagia with a risk of severe obesity during childhood and adulthood, learning difficulties, deficits of social skills and behavioral problems or severe psychiatric problems.	
ORPHA:47	A clinically variable form of isolated agammaglobulinemia, an inherited immunodeficiency disorder, characterized in affected males by recurrent bacterial infections during infancy.	
ORPHA:580	A lysosomal storage disease with multisystemic involvement leading to a massive accumulation of glycosaminoglycans and a wide variety of symptoms including distinctive coarse facial features, short stature, cardio-respiratory involvement and skeletal abnormalities. It manifests as a continuum varying from a severe form with neurodegeneration to an attenuated form without neuronal involvement.	
ORPHA:579	Mucopolysaccharidosis type 1 (MPS 1) is a rare lysosomal storage disease belonging to the group of mucopolysaccharidoses. There are three variants, differing widely in their severity, with Hurler syndrome being the most severe, Scheie syndrome the mildest and Hurler-Scheie syndrome giving an intermediate phenotype.	
ORPHA:905	A rare genetic disorder of copper metabolism presenting with non-specific hepatic, neurologic, psychiatric or ophthalmologic manifestations due to impaired biliary copper excretion and consecutive excessive copper deposition in the body.	
